author_name,title,authors,publication,cited_by_value,year
Bernhard Schölkopf,A graphical model framework for decoding in the visual ERP-based BCI speller,"SMM Martens, JM Mooij, NJ Hill, J Farquhar, B Schölkopf","Neural computation 23 (1), 160-182, 2011",16,2011
Bernhard Schölkopf,Brain-computer interfaces for communication in paralysis: A clinical experimental approach,"T Hinterberger, F Nijboer, A Kübler, T Matuz, A Furdea, U Mochty, ...","Towards Brain-Computer Interfacing, 43-64, 2007",16,2007
Bernhard Schölkopf,The effect of artifacts on dependence measurement in fMRI,"A Gretton, A Belitski, Y Murayama, B Schölkopf, N Logothetis","Magnetic resonance imaging 24 (4), 401-409, 2006",16,2006
Bernhard Schölkopf,Combining a filter method with SVMs,"T Lal, O Chapelle, B Schölkopf","Feature Extraction, 439-445, 2006",16,2006
Bernhard Schölkopf,Kernel methods for extracting local image semantics,"B Bradshaw, B Schölkopf, J Platt","Microsoft Research Technical Report, 2001",16,2001
Bernhard Schölkopf,Amortized inference for causal structure learning,"L Lorch, S Sussex, J Rothfuss, A Krause, B Schölkopf","Advances in Neural Information Processing Systems 35, 13104-13118, 2022",15,2022
Bernhard Schölkopf,Action-sufficient state representation learning for control with structural constraints,"B Huang, C Lu, L Leqi, JM Hernández-Lobato, C Glymour, B Schölkopf, ...","International Conference on Machine Learning, 9260-9279, 2022",15,2022
Bernhard Schölkopf,S2rms: Spatially structured recurrent modules,"N Rahaman, A Goyal, MW Gondal, M Wuthrich, S Bauer, Y Sharma, ...","arXiv preprint arXiv:2007.06533, 2020",15,2020
Bernhard Schölkopf,Prediction of glucose tolerance without an oral glucose tolerance test,"R Babbar, M Heni, A Peter, M Hrabě de Angelis, HU Häring, A Fritsche, ...","Frontiers in endocrinology 9, 82, 2018",15,2018
Bernhard Schölkopf,Empirical inference,"B Schölkopf, Z Luo, V Vovk","Springer-Verlag Berlin An, 2016",15,2016
Bernhard Schölkopf,Brain-computer interfacing in amyotrophic lateral sclerosis: Implications of a resting-state EEG analysis,"V Jayaram, N Widmann, C Förster, T Fomina, M Hohmann, ...","2015 37th Annual International Conference of the IEEE Engineering in …, 2015",15,2015
Bernhard Schölkopf,Distinguishing cause and effect via second order exponential models,"D Janzing, X Sun, B Schölkopf","arXiv preprint arXiv:0910.5561, 2009",15,2009
Bernhard Schölkopf,Training support vector machines with multiple equality constraints,"W Kienzle, B Schölkopf","Machine Learning: ECML 2005: 16th European Conference on Machine Learning …, 2005",15,2005
Bernhard Schölkopf,Efficient approximations for support vector machines in object detection,"W Kienzle, G Bakır, M Franz, B Schölkopf","Pattern Recognition: 26th DAGM Symposium, Tübingen, Germany, August 30 …, 2004",15,2004
Bernhard Schölkopf,Input space versus feature space in kernel-based methods,"S Bernhard, M Sebastian, J Chris, PK Burges, KR Müller, G Rätsch","IEEE T Neural Networ 10, 1000-1017, 1999",15,1999
Bernhard Schölkopf,Can Large Language Models Infer Causation from Correlation?,"Z Jin, J Liu, Z Lyu, S Poff, M Sachan, R Mihalcea, M Diab, B Schölkopf","arXiv preprint arXiv:2306.05836, 2023",14,2023
Bernhard Schölkopf,Worst-case risk quantification under distributional ambiguity using kernel mean embedding in moment problem,"JJ Zhu, W Jitkrittum, M Diehl, B Schölkopf","2020 59th IEEE Conference on Decision and Control (CDC), 3457-3463, 2020",14,2020
Bernhard Schölkopf,Towards causal algorithmic recourse,"AH Karimi, J von Kügelgen, B Schölkopf, I Valera","International Workshop on Extending Explainable AI Beyond Deep Models and …, 2020",14,2020
Bernhard Schölkopf,Ares and mars adversarial and mmd-minimizing regression for sdes,"G Abbati, P Wenk, MA Osborne, A Krause, B Schölkopf, S Bauer","International Conference on Machine Learning, 1-10, 2019",14,2019
Bernhard Schölkopf,Selecting causal brain features with a single conditional independence test per feature,"A Mastakouri, B Schölkopf, D Janzing","Advances in Neural Information Processing Systems 32, 2019",14,2019
Bernhard Schölkopf,Absence of EEG correlates of self-referential processing depth in ALS,"T Fomina, S Weichwald, M Synofzik, J Just, L Schöls, B Schölkopf, ...","Plos one 12 (6), e0180136, 2017",14,2017
Bernhard Schölkopf,Machine learning methods for automatic image colorization,"G Charpiat, I Bezrukov, Y Altun, M Hofmann, B SCH","Computational photography: methods and applications, 395-418, 2009",14,2009
Bernhard Schölkopf,Multivariate regression via stiefel manifold constraints,"G Bakır, A Gretton, M Franz, B Schölkopf","Pattern Recognition, 262-269, 2004",14,2004
Bernhard Schölkopf,Use of the -norm with linear models and kernel methods,"J Weston, A Elisseeff, B Schölkopf","Biowulf Technologies, 2001",14,2001
Bernhard Schölkopf,Advances in kernel methods–support vector learning,"A Smola, B Schlkopf, C Burge","Massachusets Institute of Technology, 1999",14,1999
Bernhard Schölkopf,Using support vector machines for time series prediction. Advances in Kernel Methods-Support Vector Learning,"KR Muller, AJ Smola, G Ratsch, B Scholkopf, J Kohlmorgen, V Vapnik","MIT press, 1999",14,1999
Bernhard Schölkopf,"smola, A.(2002)",B Scholkopf,"Learning with kernels, 0",14,
Bernhard Schölkopf,Open x-embodiment: Robotic learning datasets and rt-x models,"A Padalkar, A Pooley, A Jain, A Bewley, A Herzog, A Irpan, A Khazatsky, ...","arXiv preprint arXiv:2310.08864, 2023",13,2023
Bernhard Schölkopf,Benchmarking offline reinforcement learning on real-robot hardware,"N Gürtler, S Blaes, P Kolev, F Widmaier, M Wüthrich, S Bauer, ...","arXiv preprint arXiv:2307.15690, 2023",13,2023
Bernhard Schölkopf,Discrete key-value bottleneck,"F Träuble, A Goyal, N Rahaman, MC Mozer, K Kawaguchi, Y Bengio, ...","International Conference on Machine Learning, 34431-34455, 2023",13,2023
Bernhard Schölkopf,Embrace the gap: Vaes perform independent mechanism analysis,"P Reizinger, L Gresele, J Brady, J Von Kügelgen, D Zietlow, B Schölkopf, ...","Advances in Neural Information Processing Systems 35, 12040-12057, 2022",13,2022
Bernhard Schölkopf,Differentially private language models for secure data sharing,"J Mattern, Z Jin, B Weggenmann, B Schoelkopf, M Sachan","arXiv preprint arXiv:2210.13918, 2022",13,2022
Bernhard Schölkopf,Structural causal 3d reconstruction,"W Liu, Z Liu, L Paull, A Weller, B Schölkopf","European Conference on Computer Vision, 140-159, 2022",13,2022
Bernhard Schölkopf,Function contrastive learning of transferable meta-representations,"MW Gondal, S Joshi, N Rahaman, S Bauer, M Wuthrich, B Schölkopf","International Conference on Machine Learning, 3755-3765, 2021",13,2021
Bernhard Schölkopf,Annealed generative adversarial networks,"A Mehrjou, B Schölkopf, S Saremi","arXiv preprint arXiv:1705.07505, 2017",13,2017
Bernhard Schölkopf,Elements of causal inference: foundations and learning algorithms,"P Jonas, J Dominik, S Bernhard","MIT press, 2017",13,2017
Bernhard Schölkopf,Estimating Causal Effects by Bounding Confounding.,"P Geiger, D Janzing, B Schölkopf","UAI, 240-249, 2014",13,2014
Bernhard Schölkopf,Information science and statistics,"M Jordan, J Kleinberg, B Schölkopf","(No Title), 2006",13,2006
Bernhard Schölkopf,Implicit estimation of Wiener series,"MO Franz, B Scholkopf","Machine Learning for Signal Processing, 2004. Proceedings of the 2004 14th …, 2004",13,2004
Bernhard Schölkopf,Towards a strategy for boosting regressors,"AJ Smola, P Bartlett, B Schölkopf, D Schuurmans","MIT Press, 2000",13,2000
Bernhard Schölkopf,nu-Arc - ensemble learning in the presence of outliers,"G Ratsch, B Scholkopf, A Smola, KR Miiller, T Onoda, S Mika","Advances in Neural Information Processing Systems 12, 2000",13,2000
Bernhard Schölkopf,Single-class support vector machines,"B Schölkopf, R Williamson, AJ Smola, J Shawe-Taylor","Dagstuhl-Seminar 99121: Unsupervised Learning, 19-20, 1999",13,1999
Bernhard Schölkopf,Convex cost functions for support vector regression,"A Smola, B Schölkopf, KR Müller","ICANN 98: Proceedings of the 8th International Conference on Artificial …, 1998",13,1998
Bernhard Schölkopf,Extracting support data for a given task Proceedings of first international conference on knowledge discovery and data mining,"B Schölkopf, D Burges, V Vapnik","Menlo Park, CA: AAAI Press, 1995",13,1995
Bernhard Schölkopf,"J., Smola A.(2002) Learning with Kernels",B Scholkopf,"MIT Press. Cambridge, Massachusetts, 0",13,
Bernhard Schölkopf,Membership Inference Attacks against Language Models via Neighbourhood Comparison,"J Mattern, F Mireshghallah, Z Jin, B Schölkopf, M Sachan, ...","arXiv preprint arXiv:2305.18462, 2023",12,2023
Bernhard Schölkopf,Causal de finetti: On the identification of invariant causal structure in exchangeable data,"S Guo, V Tóth, B Schölkopf, F Huszár","arXiv preprint arXiv:2203.15756, 2022",12,2022
Bernhard Schölkopf,Iterative teaching by label synthesis,"W Liu, Z Liu, H Wang, L Paull, B Schölkopf, A Weller","Advances in Neural Information Processing Systems 34, 21681-21695, 2021",12,2021
Bernhard Schölkopf,Unsupervised object learning via common fate,"M Tangemann, S Schneider, J Von Kügelgen, F Locatello, P Gehler, ...","arXiv preprint arXiv:2110.06562, 2021",12,2021
Bernhard Schölkopf,On the design of consequential ranking algorithms,"B Tabibian, V Gomez, A De, B Schölkopf, MG Rodriguez","Conference on Uncertainty in Artificial Intelligence, 171-180, 2020",12,2020
Bernhard Schölkopf,Kernel stein tests for multiple model comparison,"JN Lim, M Yamada, B Schölkopf, W Jitkrittum","Advances in neural information processing systems 32, 2019",12,2019
Bernhard Schölkopf,Automatic estimation of modulation transfer functions,"M Bauer, V Volchkov, M Hirsch, B Schcölkopf","2018 IEEE International Conference on Computational Photography (ICCP), 1-12, 2018",12,2018
Bernhard Schölkopf,Probabilistic active learning of functions in structural causal models,"PK Rubenstein, I Tolstikhin, P Hennig, B Schölkopf","arXiv preprint arXiv:1706.10234, 2017",12,2017
Bernhard Schölkopf,"Kernel distribution embeddings: Universal kernels, characteristic kernels and kernel metrics on distributions","CJ Simon-Gabriel, B Schölkopf","arXiv preprint arXiv:1604.05251, 2016",12,2016
Bernhard Schölkopf,Causal and anti-causal learning in pattern recognition for neuroimaging,"S Weichwald, B Schölkopf, T Ball, M Grosse-Wentrup","2014 International Workshop on Pattern Recognition in Neuroimaging, 1-4, 2014",12,2014
Bernhard Schölkopf,"Method for determining a property map of an object, particularly of a living being, based on at least a first image, particularly a magnetic resonance image","B Pichler, M Hofmann, B Schölkopf, F Steinke","US Patent 8,290,568, 2012",12,2012
Bernhard Schölkopf,Kernels and methods for selecting kernels for use in learning machines,"PL Bartlett, A Elisseeff, B Schoelkopf, O Chapelle","US Patent 7,788,193, 2010",12,2010
Bernhard Schölkopf,Behaviour and convergence of the constrained covariance,"A Gretton, A Smola, O Bousquet, R Herbrich, B Schölkopf, NK Logothetis","Max Planck Institute for Biological Cybernetics, 2004",12,2004
Bernhard Schölkopf,Making large-scale SVM learning practical. Advances in kernel methods-support vector learning,"B Schlkopf, C Burges, A Smola","MIT Press, 1999",12,1999
Bernhard Schölkopf,Causal inference through the structural causal marginal problem,"L Gresele, J Von Kügelgen, J Kübler, E Kirschbaum, B Schölkopf, ...","International Conference on Machine Learning, 7793-7824, 2022",11,2022
Bernhard Schölkopf,A witness two-sample test,"JM Kübler, W Jitkrittum, B Schölkopf, K Muandet","International Conference on Artificial Intelligence and Statistics, 1403-1419, 2022",11,2022
Bernhard Schölkopf,COVI-AgentSim: an agent-based model for evaluating methods of digital contact tracing,"P Gupta, T Maharaj, M Weiss, N Rahaman, H Alsdurf, A Sharma, ...","arXiv preprint arXiv:2010.16004, 2020",11,2020
Bernhard Schölkopf,A commentary on the unsupervised learning of disentangled representations,"F Locatello, S Bauer, M Lucic, G Rätsch, S Gelly, B Schölkopf, O Bachem","Proceedings of the AAAI Conference on Artificial Intelligence 34 (09), 13681 …, 2020",11,2020
Bernhard Schölkopf,Wasserstein auto-encoders: Latent dimensionality and random encoders,"PK Rubenstein, B Schölkopf, I Tolstikhin",,11,2018
Bernhard Schölkopf,Task-induced frequency modulation features for brain-computer interfacing,"V Jayaram, M Hohmann, J Just, B Schölkopf, M Grosse-Wentrup","Journal of Neural Engineering 14 (5), 056015, 2017",11,2017
Bernhard Schölkopf,Spectral clustering predicts tumor tissue heterogeneity using dynamic 18F-FDG PET: a complement to the standard compartmental modeling approach,"P Katiyar, MR Divine, U Kohlhofer, L Quintanilla-Martinez, B Schölkopf, ...","Journal of Nuclear Medicine 58 (4), 651-657, 2017",11,2017
Bernhard Schölkopf,Discovery and visualization of nonstationary causal models,"K Zhang, B Huang, J Zhang, B Schölkopf, C Glymour","arXiv preprint arXiv:1509.08056, 2015",11,2015
Bernhard Schölkopf,Removing systematic errors for exoplanet search via latent causes,"B Schölkopf, D Hogg, D Wang, D Foreman-Mackey, D Janzing, ...","International Conference on Machine Learning, 2218-2226, 2015",11,2015
Bernhard Schölkopf,Kernel methods in medical imaging,"G Charpiat, M Hofmann, B Schölkopf","Handbook of Biomedical Imaging: Methodologies and Clinical Research, 63-81, 2015",11,2015
Bernhard Schölkopf,"Spatial statistics, image analysis and percolation theory","M Langovoy, M Habeck, B Schölkopf","arXiv preprint arXiv:1310.8574, 2013",11,2013
Bernhard Schölkopf,Interactive images,"B Schoelkopf, K Toyama, M Uyttendaele","US Patent 7,444,016, 2008",11,2008
Bernhard Schölkopf,Manifold‐valued Thin‐Plate Splines with Applications in Computer Graphics,"F Steinke, M Hein, J Peters, B Schölkopf","Computer Graphics Forum 27 (2), 437-448, 2008",11,2008
Bernhard Schölkopf,Compositional multi-object reinforcement learning with linear relation networks,"D Mambelli, F Träuble, S Bauer, B Schölkopf, F Locatello","arXiv preprint arXiv:2201.13388, 2022",10,2022
Bernhard Schölkopf,Backward-compatible prediction updates: A probabilistic approach,"F Träuble, J Von Kügelgen, M Kleindessner, F Locatello, B Schölkopf, ...","Advances in Neural Information Processing Systems 34, 116-128, 2021",10,2021
Bernhard Schölkopf,Spatial context awareness for unsupervised change detection in optical satellite images,"L Kondmann, A Toker, S Saha, B Schölkopf, L Leal-Taixé, XX Zhu","IEEE Transactions on Geoscience and Remote Sensing 60, 1-15, 2021",10,2021
Bernhard Schölkopf,A robot cluster for reproducible research in dexterous manipulation,"S Bauer, F Widmaier, M Wüthrich, N Funk, JU De Jesus, J Peters, ...","arXiv preprint arXiv:2109.10957, 2021",10,2021
